timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; pvOpenspace_b,gen; onshore_c,gen; onshore_b,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; nuclearPowerFlexChp_LWR,gen; nuclearPowerFlexChp_SMR,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; bevFrtRoadHeavy,use; resistiveHeatSpace,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d002 < hh0008 < h0031,nonEU < BA < ba,,27.93938741198936,,,,53.63629982944897,0.003321024719870341,377.7697913670495,,,,,,,,,,0.003654905194528331,-72.43878281052186,,-13.30016601690683,-12.249112830100065,,,,-8.03820333044668,-29.594526071862425,-0.900795494956115,-2.097645140112871,-0.0020291049968827173,,,,-0.002776996205053194,,-0.07575716881023768,-0.00794274513152683,-60.39850836034135,-260.24591609511714
30th < 2040,30th < 2040 < d002 < hh0008 < h0031,nonEU < ME < me,,17.044384153683925,,131.56830793149751,,5.507026499149131,1.5579351389354554,,,,,,,,,,,87.75262229737464,-21.482901773784167,,-0.15450039487754202,-1.808168335270795,,,,-2.1945250786847392,-7.57853583938642,-0.24592080927851878,-0.27040216967198716,-0.0039473929580952855,,,,-0.002870769530244142,,-0.03378436233757365,-0.005533035576888282,-8.882754033761787,-200.76586023004194
30th < 2040,30th < 2040 < d002 < hh0008 < h0031,nonEU < MK < mk,,28.041374620474894,,,,3.7158136482717525,17.721204514563794,,,,,,,,,,,208.36179111111298,-39.51793115224285,,-1.3040704206851852,-7.106999951382871,,,,-5.051792907279797,-11.268722374987185,-0.5661236868423536,-0.6072830615106914,-2.132202849079495,,,,-1.047208365977443,,-0.03561670945871653,-6.789860573726197,-1.5088828157397416,-180.90420579753533
30th < 2040,30th < 2040 < d002 < hh0008 < h0031,nonEU < UK < uk,,61.06361645525965,106.84273693455182,322.40265708014215,,28.59337184629523,104.34342912395994,1099.674614376917,,42.36359489701096,93.46109105064352,,,2284.224150473419,,542.6181114180827,0.0010161154252479004,383.03982663948386,-1586.7301412454083,-81.81992144438128,-28.62765944348634,-154.83714235826145,-31.541231354471762,-48.26610506046041,,-240.85533771187414,-1445.610715889567,-4.409386514954961,-53.51077075881759,,,,,,,-41.42799171402952,-419.5716156716629,-305.37559125627894,-626.0439528346011
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < AT < at,,91.2797120190217,151.61196945626799,315.76852753560166,,398.9195016233092,18.13782266887548,,,156.0883520545857,432.3535151326279,,,7.390450158103941,,82.14215031818834,,196.81869915458384,-695.370684663067,,,-63.94993219330208,,,,-43.191833165467095,-72.75216978721932,-3.5720391877490507,,,,,,,,-9.0693225638401,-36.71850442429213,,-925.8843462726037
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < DE < de,,215.47205012017008,272.88005487884465,1219.0900627017515,,241.15080962224457,313.7402090030311,413.83662674378894,,433.8702400709607,242.86583116784146,,,283.8474718535654,,5036.694790219131,,1373.4169779991428,-5143.160247275391,-244.15348916631308,-93.25833253134965,-418.17886165822694,-37.371032855053336,,,-511.9187190191139,-425.84405375252464,-24.116178751566686,-119.19959666804246,-0.0022819077706663356,,-62.76135722491337,,,-2.6568765722589633,-65.76343175804594,-383.1417791331419,-1383.0910300915634,-1132.2488825591845
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < DK < dk_w,,173.35478774901307,16.376898965217432,,,,4.365252049581221,,,,,,,3.5861801900060297,,,,249.77275163391153,-156.36088669291934,-20.535234845680705,-4.2678566322208065,-14.94909921381161,,,,-12.063566117137716,,-0.2762396477871587,-1.2048410678703174,,,,,-7.583126549689611,,-2.3995861110499734,-9.953946305343289,-31.887278998277473,-185.97497574759524
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < EE < ee,,0.00156382384918884,,80.92165150030324,,,1.411452296387264,,,,,,,1.5807423380300505,,15.420933942621359,,97.96642105831219,-74.07584845571252,-2.975054433063486,-2.159791149129055,-3.959388787851202,,,,-8.000386608892372,,-1.1704387734876427,-0.4480916719616123,,,,,,,-0.22728936379418893,-7.404434777091865,-11.802828038822168,-85.07959224831578
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < ES < es,,305.5732674291995,640.3127358721076,114.04162229401166,,134.33652090360775,307.93796207029425,16.81089460989757,,194.02591994143444,300.4264940059355,744.4046916168563,,29.22355735448313,,,,552.5222055320204,-2144.170019002477,,,-95.15256386576245,,,,-361.07388200413766,,-3.2470052240166045,,,,-17.18746503755067,,,,-20.066821825638858,-5.218733734370964,,-693.4998790922259
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < FR < fr,,750.003375606274,590.0696221756691,555.2077432986082,,824.2161070304722,214.0710309625972,279.83930406125097,,542.7955961411254,272.1890619392439,,,449.76902662629584,,988.0738190800835,,667.2164820185565,-3675.9300516663307,-55.43952907549805,-34.824082087899036,-149.55821737399677,-27.208613127577316,,,-284.54468436120425,-81.47739697849626,-5.5572326165708095,-30.024950807822062,,,-11.24322443900433,,,,-61.300556715911576,-170.73418999863418,-74.37899022363638,-1471.2295884504363
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < FR < fr_co,,6.009046506162387,5.927023835123221,,,,0.04131679800680244,,,6.730516782220658,3.6228321000333117,,,0.05250579019101238,,,,0.0013378078464556398,-17.525609240889718,-0.6147051265322039,-0.3199878296224111,-0.3258427215996856,,,,-1.1625203524921792,,-0.02269278830048283,-0.20473454064938354,,,,,,,-0.32468604269152634,,-0.5773684280689318,-1.3056906570597493
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < HR < hr,,89.74534409840798,,,,22.67287014822308,7.757832941159863,372.2556536762186,,46.74592822367098,38.50956130026769,3.6223778753888958,,1.9877565267262718,,,,422.8582458203948,-150.88906153915963,,-9.095331669659526,-6.012785852093045,,,,-20.52075579513708,,-1.0217828930069184,-5.373222988092561,,,,,,,-0.5141447025671462,-24.998172564680235,-45.974866797588504,-741.7546983631992
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < IT < it_cn,,178.45768762854095,91.82157317257706,,,11.132864910067811,12.81111350869269,61.989301447324884,,,127.98108273606398,,,,,0.0014534231925990933,,0.6201751226388752,-239.75821088232703,-9.438215563060854,-12.945596176005502,-21.84049114596973,,,,-16.734408712515286,-31.196684985048826,-0.49766281632826176,-20.053382922782724,,,-6.924397506030107,,,,-3.8821801689013653,-15.740939548837114,-51.70924820282671,-54.09422914252215
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < IT < it_cs,,52.275586253369895,152.17408653157275,,,19.668072724190804,23.021197929773162,,,61.96823256865257,246.8190437482814,,,,,0.00492945247498468,,521.0629914802473,-465.73692653773924,-11.280592680577408,-30.696423309932147,-40.97552519477129,,,,-31.36167772244585,-49.0030186504901,-0.9326590564877177,-48.855441824747814,,,-12.970209821532318,,-26.71874899645586,,-8.218878271767437,-24.871066984193963,-325.369681488366,-0.0036956412855611853
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < IT < it_n,,15.914069661866998,128.0232887904597,,,166.6220832798103,72.82880818821536,59.59761337706505,,279.4348311158487,413.6215540913526,,,,,1136.1056631879576,,114.2536199262507,-1225.844800118638,-42.38166990513441,-59.04021666347505,-117.21667276727246,,,,-89.7047846868321,-140.01423398802484,-2.6677276230735827,-105.91647814495889,,,-37.08935134278566,,-4.219951461816883,-0.00876208337524726,-17.552011287975613,-53.256011332271655,-235.03025151257498,-256.4591913642893
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < PT < pt,,30.328801903903006,,119.05981570380885,,65.108065117024,,429.8236484253511,,,85.90804533315882,289.2608007111004,,40.64725185013358,,,,,-412.4039251732389,,,-30.017343761698793,,,,-51.34403896444888,,-1.4593095822874265,,,,-4.810914569399275,,,,-2.6181255364196816,,,-557.4837203283461
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < RO < ro,,0.0022654418639922336,,234.704757115744,,206.42754080526456,28.850577004915518,498.9968307942617,69.27123467655201,115.01707280543263,843.2531738723574,,,,,,,,-541.4118838018985,,-13.367296731805215,-42.00408603675373,,,,-101.71769438950285,-193.8034392588083,-11.398863405882013,-9.14210632388247,-22.838205000686216,,,,-160.74542636403564,-0.548181269507988,-2.8212713376727563,-41.631938407701625,-16.697177678714457,-838.3963709557521
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,EU < SI < si,,8.414715640617047,,,,45.250044150526755,5.590593189332272,,,17.02983465028903,,,,0.29655898240750833,,,,520.3947628562746,-136.20553644681308,-5.706441057740616,-6.618285549088597,-6.581277886053229,,,,-39.97649052785659,,-3.724554666385976,-5.83535888620917,-26.293956639715077,,,,,-0.09266597018734028,-0.3540422567779337,-5.840120145950053,-55.88611835603924,-303.86148685778426
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,nonEU < BA < ba,,54.137972678800274,,,,45.10663068035684,41.42811650999649,191.55604153696265,,,,,,,,,,22.204605862290183,-86.71694765819545,,-0.002769972195683579,-10.644523907857872,,,,-8.558505838326706,-29.59452721367246,-0.9591028225821071,-0.0030098416147322175,-0.0013071747377861097,,,,-0.001349643743728595,,-0.08066083239045053,-0.00210073208672332,-0.0026886278781068284,-217.86527720165873
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,nonEU < ME < me,,29.962882972887346,,41.432037807745985,,5.391956446625506,4.6286646350648475,,,,,,,,,,,182.17822290794973,-25.71732428934181,,-0.14940420921520156,-1.8038553115420854,,,,-2.3365738494243864,-7.578535530354635,-0.26183894527824453,-0.25103440238240493,-0.004043707954466721,,,,-0.0034190045948797234,,-0.03597118042723128,-0.007870910277056789,-1.3901489682939103,-224.05329244234545
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,nonEU < MK < mk,,51.8401536104638,,,,3.910536650169602,4.169676298434219,,,,,,,,,,,207.74063729771007,-47.307177651685485,,-1.7841775041393289,-7.114117483387725,,,,-5.378788930009438,-11.26872365767577,-0.6027681410724004,-0.6760563484781759,-2.5752490238663537,,,,-1.3201546506795718,,-0.03792213300823187,-6.789860153300711,-1.8940605535829553,-180.9121298522725
30th < 2040,30th < 2040 < d002 < hh0008 < h0032,nonEU < UK < uk,,237.6655381707551,76.105861256155,214.35033360583697,,32.21020343938407,114.86195204962294,724.851512555524,,142.79529649026736,314.09413587769683,,,2324.253466020548,,545.8707508066769,0.0010136714393062798,383.0205338110448,-1803.9868538110463,-72.80202524064758,-27.813452863810564,-154.6130141470966,-29.823263605038466,-46.197727459628766,,-256.4455922869365,-1445.6107102846029,-4.694800402565083,-50.14456519551342,,,,,,,-44.109572049724314,-330.4977333924736,-203.17412221095978,-640.1666432414177
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < AT < at,,162.80116292516,100.07065341821622,260.7385770746637,,405.42000878488824,63.532126083129874,,,328.5444680298048,777.9531865353206,,,7.824302229936809,,0.003167080946720067,,130.93733166356327,-778.524249220635,-16.37095935396096,-28.659085441301883,-63.85778373059733,,,,-39.92504327279418,-72.75276559442601,-3.3018700224333277,-21.750086988442213,-0.002219681002178474,,,,-3.438911461398824,-18.1802812734755,-8.383369477027582,-20.96332497172177,-204.04770571194925,-957.6682380607493
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < CZ < cz,,0.0013107669720043699,,88.26420254084613,,17.380324140856032,49.883664668365626,97.26401185188705,18.897394899726816,97.50870331369414,121.5776016913416,,,,,169.5038579725349,,271.883001312097,-673.3365631271678,-13.500032572415469,-15.111351085575729,-65.79983432793388,,,,-72.619840204015,,-5.040879249836604,-24.303496669767497,,,,,-2.0054508518937735,,-5.98873696977817,-14.208501846643033,-40.24652546543478,-0.002788513805490442
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < DE < de,,383.7471844413562,31.037686558463395,401.66590395685677,,246.82771625543637,354.82853882608674,74.42020981808,,802.0537469017949,465.0273212909599,,,291.9359366214729,,5162.8243507671605,,1335.5917250647076,-5733.856258757789,-93.82010799131088,-80.7002809470258,-421.73226259320444,-14.685727805886069,,,-473.20003600431716,-426.0435917982669,-22.292165200354418,-99.45011528513888,-0.002257568338483856,,-63.30666083934614,,,-2.5843222086571864,-60.789451761604504,-383.1415389859468,-406.1831737433749,-1268.1737785698197
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < DK < dk_w,,287.0974962282596,,,,,5.153361892509283,,,,,,,4.594200948646692,,,,249.77266139295682,-174.3190578718722,-8.428404125147717,-4.19953694782117,-14.520963723781326,,,,-11.151145111294289,,-0.2553464181367876,-1.1878798902905021,,,,,-3.8232282243380835,,-2.2180947716075026,-4.975609698221454,-29.693510623302473,-291.8461484581023
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < EE < ee,,0.0022656042471947513,,48.60118816005885,,,1.4546937271906666,,,,,,,1.8711471274708653,,15.479040776985974,,97.96640247892473,-85.0420161507336,-1.6720163328920246,-1.6732709772529621,-3.892898230944947,,,,-7.39528188894959,,-1.0819132982994542,-0.4212664356405598,,,,,,,-0.21009846121058276,-4.009278600470283,-4.633391229184847,-55.34423565166856
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < ES < es,,542.450059846572,1735.9623272571941,140.04807138763402,,130.13255517707876,227.07183436540012,5.4058368402243815,,436.7894702727492,651.7154193326222,,,24.727230003623653,,,,558.8996931683901,-2479.556431784605,,-49.94996101061159,-94.5025938100867,,,,-333.7642629907369,-43.3826186845065,-3.0014198188628765,-42.66477190667862,,,-17.840713828590847,,,-0.0020782057570465236,-18.549079097125162,-10.026753602433242,-666.4595154048279,-693.500958310703
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < FR < fr,,1730.9745877056366,514.0610286275723,472.33118661189883,,730.5858608127944,294.74685319694635,362.43000236718217,,1200.1738121213266,659.7855854609168,,,492.18875823265785,,617.0145767542722,,667.2172442144498,-4126.717005505516,,-62.679840069701996,-143.39536269635352,,,,-263.0233079629417,-81.47752656506452,-5.1369144681491665,-48.67197966932061,,,-11.251425835284486,,,,-56.66412375119846,-0.11499437978973769,-1471.148586821824,-1471.2301277956642
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < FR < fr_co,,10.497592729258432,29.41277623420453,,,,0.05484305907882383,,,11.4515283392174,6.019159308745144,,,0.07829509374056699,,,,0.0012441314491758388,-19.674811182044785,,-0.4771973056355309,-0.31318607487985184,,,,-1.0745937826010832,,-0.02097643208164435,-0.252159635550162,,,,,,,-0.30012859734084635,,-16.405250091377603,-18.99640594914991
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < HR < hr,,137.57272384357736,,,,21.49450996479073,11.554304890010432,368.5324101732057,,75.59251918793943,67.2545720539948,3.9192635213859677,,2.9904519964507044,,,,392.8432690626084,-172.84827174532268,,-10.328646326782659,-5.991689125488014,,,,-18.96868002736993,,-0.9445009213296922,-5.7616965038731935,,,,,,,-0.47525765854465357,-24.998545850808245,-99.68063778536956,-741.7556312337173
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < IT < it_cn,,296.34525998336346,207.53562336006448,,,12.316509448872733,13.513953457861469,123.63306913234416,,,219.37278603920603,,,,,0.0013032608631009708,,13.8569830858675,-289.9206446913765,-4.66009907473618,-15.905315242179963,-22.095186421666384,,,,-15.468711166581748,-31.1967435816158,-0.4600223704571163,-28.36944179825895,,,-7.007954192007647,,,,-3.5885536657446995,-24.846013420599487,-321.01252897229983,-122.04502389549643
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < IT < it_cs,,92.36243934175916,167.38539507297284,,,21.75917792267135,29.758601705669015,,,120.31639450348281,453.20031003797465,,,,,0.0016928216196339999,,612.7463509254196,-563.1788354671746,-4.4075095506000155,-31.6310814241336,-41.44744004845885,,,,-28.989654951185834,-49.0030555615781,-0.8621179158194876,-51.51970880423989,,,-13.12606349931594,,-7.091561788614365,,-7.597248058378264,-24.870783906622634,-673.802402827253,-0.00349224553730442
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < IT < it_n,,30.279680096069704,254.12187953693672,,,184.33729517618067,110.80891428757391,101.00243627641392,,606.7928075855965,740.2718363565936,,,,,79.09083323896122,,181.3291076930679,-1482.3171787697274,-18.196102323369704,-32.76649147830553,-118.45597403587422,,,,-82.9200139914859,-140.01427996646436,-2.465955551902755,-41.049259474304925,,,-37.53330652240301,,-2.200710058567255,-0.008227103453806619,-16.22447483329503,-76.31004931952879,-48.180969967967144,-189.39262289765227
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < PT < pt,,71.40358082105027,,364.46481944699644,,78.22233700947224,,722.6552887539497,,,152.13668065562044,,,25.950991807383463,,,,0.001050396470666398,-476.91125055104175,,-12.54418210238435,-30.045336636273582,,,,-47.46066159318762,-35.893595634677766,-1.3489355267238656,-10.169287017694815,,,-5.032032887741491,,-7.587003989291328,-30.122690876938904,-2.420105091041528,,-191.38157941751925,-563.9185428396136
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < RO < ro,,0.003306025348596782,,56.79210172980464,,215.08255433048973,47.681404733259846,269.7826601855544,56.68693367996644,157.81660786326697,1219.9574007407496,,,,,,,,-611.2779587826333,,-25.049488343057654,-41.63540581981149,,,,-94.02433405759417,-193.80346634213382,-10.536716813964096,-12.349333791860696,-36.27892620175973,,,,-22.91292775836434,-0.5643635509225203,-2.6078860744196555,-41.63226807257313,-84.66567615248518,-846.4645495087606
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,EU < SI < si,,17.715799732060244,,,,43.57357518711066,5.798681399547485,,,33.155747026661494,,,,0.30060174792146527,,,,520.3948306194598,-152.49321741730967,-2.72449786623883,-6.555015564134169,-6.573140736425333,,,,-36.95289125850791,,-3.4428500790339034,-5.775752468226721,-27.632553245433833,,,,,-0.09275462479681157,-0.3272644707647672,-12.171508673026192,-62.3368583565808,-303.8612732468275
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,nonEU < BA < ba,,86.95876539402636,,,,40.81975857455139,13.298030756430077,173.4537689664828,,,,1.3278267855728443,,,,,,21.90210173874578,-99.33705187674403,,,-11.676125276736876,,,,-7.911188085872949,-0.013763060212841864,-0.8865616226093689,,,,,,,,-0.074560095916075,,,-217.861219731755
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,nonEU < ME < me,,50.60399194456267,,25.198333737044674,,5.253925117587363,2.884365871786011,,,,,,,,,,,184.23431979046748,-29.46002189942119,,,-1.831801683259834,,,,-2.159848406780144,-7.578510637117043,-0.242034904623934,,,,,,,,-0.033250520523841365,,,-226.86970467865441
30th < 2040,30th < 2040 < d002 < hh0009 < h0033,nonEU < MK < mk,,82.66936826009241,,,,2.9547828520282673,24.84591217815581,,,,,3.1227280796628936,,,,,,151.8009596110757,-54.19189313547864,,,-6.66804936055881,,,,-4.971967268977821,-11.268714297130678,-0.557178113361909,,,,,,,,-0.03505391390891062,-6.789800717860943,,-180.91180337206092
