timestep_2,region_4,technology_3,parameter,value,source
2020,10ES,oilLiquidBoilerSpaceStock,capaConvResi,2.45842,
2025,10ES,oilLiquidBoilerSpaceStock,capaConvResi,1.42274,
2030,10ES,oilLiquidBoilerSpaceStock,capaConvResi,0.94308,
2035,10ES,oilLiquidBoilerSpaceStock,capaConvResi,0.5712,
2040,10ES,oilLiquidBoilerSpaceStock,capaConvResi,0.25684,
2020,10ES,resistiveHeatSpaceStock,capaConvResi,0.12224,
2025,10ES,resistiveHeatSpaceStock,capaConvResi,0.07074,
2030,10ES,resistiveHeatSpaceStock,capaConvResi,0.04689,
2035,10ES,resistiveHeatSpaceStock,capaConvResi,0.0284,
2040,10ES,resistiveHeatSpaceStock,capaConvResi,0.01277,
2020,10ES,coalBoilerSpaceStock,capaConvResi,0.05413,
2025,10ES,coalBoilerSpaceStock,capaConvResi,0.03133,
2030,10ES,coalBoilerSpaceStock,capaConvResi,0.02077,
2035,10ES,coalBoilerSpaceStock,capaConvResi,0.01258,
2040,10ES,coalBoilerSpaceStock,capaConvResi,0.00566,
2020,11ES,coalBoilerProHighStock,capaConvResi,0.37318,
2025,11ES,coalBoilerProHighStock,capaConvResi,0.31099,
2030,11ES,coalBoilerProHighStock,capaConvResi,0.24879,
2035,11ES,coalBoilerProHighStock,capaConvResi,0.18659,
2040,11ES,coalBoilerProHighStock,capaConvResi,0.1244,
2045,11ES,coalBoilerProHighStock,capaConvResi,0.0622,
2020,11ES,eBoilerProHigh,capaConvResi,0.11277,
2025,11ES,eBoilerProHigh,capaConvResi,0.09397,
2030,11ES,eBoilerProHigh,capaConvResi,0.07518,
2035,11ES,eBoilerProHigh,capaConvResi,0.05639,
2040,11ES,eBoilerProHigh,capaConvResi,0.03759,
2045,11ES,eBoilerProHigh,capaConvResi,0.0188,
2020,11ES,gasBoilerProHighStock,capaConvResi,1.70838,
2025,11ES,gasBoilerProHighStock,capaConvResi,1.42365,
2030,11ES,gasBoilerProHighStock,capaConvResi,1.13892,
2035,11ES,gasBoilerProHighStock,capaConvResi,0.85419,
2040,11ES,gasBoilerProHighStock,capaConvResi,0.56946,
2045,11ES,gasBoilerProHighStock,capaConvResi,0.28473,
2020,11ES,oilBoilerProHighStock,capaConvResi,0.5263,
2025,11ES,oilBoilerProHighStock,capaConvResi,0.43858,
2030,11ES,oilBoilerProHighStock,capaConvResi,0.35087,
2035,11ES,oilBoilerProHighStock,capaConvResi,0.26315,
2040,11ES,oilBoilerProHighStock,capaConvResi,0.17544,
2045,11ES,oilBoilerProHighStock,capaConvResi,0.08772,
2020,11ES,bioBoilerProLowStock,capaConvResi,0.46707,
2025,11ES,bioBoilerProLowStock,capaConvResi,0.38923,
2030,11ES,bioBoilerProLowStock,capaConvResi,0.31138,
2035,11ES,bioBoilerProLowStock,capaConvResi,0.23354,
2040,11ES,bioBoilerProLowStock,capaConvResi,0.15569,
2045,11ES,bioBoilerProLowStock,capaConvResi,0.07785,
2020,11ES,ccgtGasBackProLowStock,capaConvResi,0.02013,
2025,11ES,ccgtGasBackProLowStock,capaConvResi,0.01677,
2030,11ES,ccgtGasBackProLowStock,capaConvResi,0.01342,
2035,11ES,ccgtGasBackProLowStock,capaConvResi,0.01007,
2040,11ES,ccgtGasBackProLowStock,capaConvResi,0.00671,
2045,11ES,ccgtGasBackProLowStock,capaConvResi,0.00336,
2020,11ES,coalBoilerProLowStock,capaConvResi,0.00709,
2025,11ES,coalBoilerProLowStock,capaConvResi,0.00591,
2030,11ES,coalBoilerProLowStock,capaConvResi,0.00473,
2035,11ES,coalBoilerProLowStock,capaConvResi,0.00355,
2040,11ES,coalBoilerProLowStock,capaConvResi,0.00237,
2045,11ES,coalBoilerProLowStock,capaConvResi,0.00119,
2020,11ES,districtHeatPro,capaConvResi,0.00665,
2025,11ES,districtHeatPro,capaConvResi,0.00555,
2030,11ES,districtHeatPro,capaConvResi,0.00444,
2035,11ES,districtHeatPro,capaConvResi,0.00333,
2040,11ES,districtHeatPro,capaConvResi,0.00222,
2045,11ES,districtHeatPro,capaConvResi,0.00111,
2020,11ES,gasBoilerProLowStock,capaConvResi,0.24005,
2025,11ES,gasBoilerProLowStock,capaConvResi,0.20004,
2030,11ES,gasBoilerProLowStock,capaConvResi,0.16003,
2035,11ES,gasBoilerProLowStock,capaConvResi,0.12003,
2040,11ES,gasBoilerProLowStock,capaConvResi,0.08002,
2045,11ES,gasBoilerProLowStock,capaConvResi,0.04001,
2020,11ES,eBoilerProLow,capaConvResi,0.01521,
2025,11ES,eBoilerProLow,capaConvResi,0.01267,
2030,11ES,eBoilerProLow,capaConvResi,0.01014,
2035,11ES,eBoilerProLow,capaConvResi,0.00761,
2040,11ES,eBoilerProLow,capaConvResi,0.00507,
2045,11ES,eBoilerProLow,capaConvResi,0.00254,
2020,11ES,gasEngineProLowStock,capaConvResi,0.55235,
2025,11ES,gasEngineProLowStock,capaConvResi,0.4603,
2030,11ES,gasEngineProLowStock,capaConvResi,0.36824,
2035,11ES,gasEngineProLowStock,capaConvResi,0.27618,
2040,11ES,gasEngineProLowStock,capaConvResi,0.18412,
2045,11ES,gasEngineProLowStock,capaConvResi,0.09206,
2020,11ES,oilBoilerProLowStock,capaConvResi,0.06425,
2025,11ES,oilBoilerProLowStock,capaConvResi,0.05354,
2030,11ES,oilBoilerProLowStock,capaConvResi,0.04284,
2035,11ES,oilBoilerProLowStock,capaConvResi,0.03213,
2040,11ES,oilBoilerProLowStock,capaConvResi,0.02142,
2045,11ES,oilBoilerProLowStock,capaConvResi,0.01071,
2020,11ES,hardcoalPlantProLowStock,capaConvResi,0.00701,
2025,11ES,hardcoalPlantProLowStock,capaConvResi,0.00584,
2030,11ES,hardcoalPlantProLowStock,capaConvResi,0.00467,
2035,11ES,hardcoalPlantProLowStock,capaConvResi,0.00351,
2040,11ES,hardcoalPlantProLowStock,capaConvResi,0.00234,
2045,11ES,hardcoalPlantProLowStock,capaConvResi,0.00117,
2020,11ES,oilPlantProLowStock,capaConvResi,0.06074,
2025,11ES,oilPlantProLowStock,capaConvResi,0.05062,
2030,11ES,oilPlantProLowStock,capaConvResi,0.0405,
2035,11ES,oilPlantProLowStock,capaConvResi,0.03037,
2040,11ES,oilPlantProLowStock,capaConvResi,0.02025,
2045,11ES,oilPlantProLowStock,capaConvResi,0.01013,
2020,11ES,bioBoilerProMedStock,capaConvResi,0.01998,
2025,11ES,bioBoilerProMedStock,capaConvResi,0.01665,
2030,11ES,bioBoilerProMedStock,capaConvResi,0.01332,
2035,11ES,bioBoilerProMedStock,capaConvResi,0.00999,
2040,11ES,bioBoilerProMedStock,capaConvResi,0.00666,
2045,11ES,bioBoilerProMedStock,capaConvResi,0.00333,
2020,11ES,bioGasEngineProMedStock,capaConvResi,0.3109,
2025,11ES,bioGasEngineProMedStock,capaConvResi,0.25908,
2030,11ES,bioGasEngineProMedStock,capaConvResi,0.20727,
2035,11ES,bioGasEngineProMedStock,capaConvResi,0.15545,
2040,11ES,bioGasEngineProMedStock,capaConvResi,0.10364,
2045,11ES,bioGasEngineProMedStock,capaConvResi,0.05182,
2020,11ES,ccgtGasBackProMedStock,capaConvResi,0.03578,
2025,11ES,ccgtGasBackProMedStock,capaConvResi,0.02982,
2030,11ES,ccgtGasBackProMedStock,capaConvResi,0.02386,
2035,11ES,ccgtGasBackProMedStock,capaConvResi,0.01789,
2040,11ES,ccgtGasBackProMedStock,capaConvResi,0.01193,
2045,11ES,ccgtGasBackProMedStock,capaConvResi,0.00597,
2020,11ES,coalBoilerProMedStock,capaConvResi,0.05507,
2025,11ES,coalBoilerProMedStock,capaConvResi,0.0459,
2030,11ES,coalBoilerProMedStock,capaConvResi,0.03672,
2035,11ES,coalBoilerProMedStock,capaConvResi,0.02754,
2040,11ES,coalBoilerProMedStock,capaConvResi,0.01836,
2045,11ES,coalBoilerProMedStock,capaConvResi,0.00918,
2020,11ES,eBoilerProMed,capaConvResi,0.04436,
2025,11ES,eBoilerProMed,capaConvResi,0.03697,
2030,11ES,eBoilerProMed,capaConvResi,0.02958,
2035,11ES,eBoilerProMed,capaConvResi,0.02218,
2040,11ES,eBoilerProMed,capaConvResi,0.01479,
2045,11ES,eBoilerProMed,capaConvResi,0.0074,
2020,11ES,gasBoilerProMedStock,capaConvResi,0.46509,
2025,11ES,gasBoilerProMedStock,capaConvResi,0.38758,
2030,11ES,gasBoilerProMedStock,capaConvResi,0.31006,
2035,11ES,gasBoilerProMedStock,capaConvResi,0.23255,
2040,11ES,gasBoilerProMedStock,capaConvResi,0.15503,
2045,11ES,gasBoilerProMedStock,capaConvResi,0.07752,
2020,11ES,gasEngineProMedStock,capaConvResi,1.00232,
2025,11ES,gasEngineProMedStock,capaConvResi,0.83527,
2030,11ES,gasEngineProMedStock,capaConvResi,0.66821,
2035,11ES,gasEngineProMedStock,capaConvResi,0.50116,
2040,11ES,gasEngineProMedStock,capaConvResi,0.33411,
2045,11ES,gasEngineProMedStock,capaConvResi,0.16706,
2020,11ES,oilBoilerProMedStock,capaConvResi,0.22809,
2025,11ES,oilBoilerProMedStock,capaConvResi,0.19007,
2030,11ES,oilBoilerProMedStock,capaConvResi,0.15206,
2035,11ES,oilBoilerProMedStock,capaConvResi,0.11405,
2040,11ES,oilBoilerProMedStock,capaConvResi,0.07603,
2045,11ES,oilBoilerProMedStock,capaConvResi,0.03802,
2020,11ES,hardcoalPlantProMedStock,capaConvResi,0.05448,
2025,11ES,hardcoalPlantProMedStock,capaConvResi,0.0454,
2030,11ES,hardcoalPlantProMedStock,capaConvResi,0.03632,
2035,11ES,hardcoalPlantProMedStock,capaConvResi,0.02724,
2040,11ES,hardcoalPlantProMedStock,capaConvResi,0.01816,
2045,11ES,hardcoalPlantProMedStock,capaConvResi,0.00908,
2020,11ES,oilPlantProMedStock,capaConvResi,0.09958,
2025,11ES,oilPlantProMedStock,capaConvResi,0.08299,
2030,11ES,oilPlantProMedStock,capaConvResi,0.06639,
2035,11ES,oilPlantProMedStock,capaConvResi,0.04979,
2040,11ES,oilPlantProMedStock,capaConvResi,0.0332,
2045,11ES,oilPlantProMedStock,capaConvResi,0.0166,
2020,11ES,districtHeatSpace,capaConvResi,0.06571,
2025,11ES,districtHeatSpace,capaConvResi,0.03803,
2030,11ES,districtHeatSpace,capaConvResi,0.02521,
2035,11ES,districtHeatSpace,capaConvResi,0.01527,
2040,11ES,districtHeatSpace,capaConvResi,0.00687,
2020,11ES,bioBoilerSpaceStock,capaConvResi,2.27428,
2025,11ES,bioBoilerSpaceStock,capaConvResi,1.31617,
2030,11ES,bioBoilerSpaceStock,capaConvResi,0.87244,
2035,11ES,bioBoilerSpaceStock,capaConvResi,0.52842,
2040,11ES,bioBoilerSpaceStock,capaConvResi,0.2376,
2020,11ES,gasBoilerSpaceStock,capaConvResi,6.10832,
2025,11ES,gasBoilerSpaceStock,capaConvResi,3.535,
2030,11ES,gasBoilerSpaceStock,capaConvResi,2.34322,
2035,11ES,gasBoilerSpaceStock,capaConvResi,1.41923,
2040,11ES,gasBoilerSpaceStock,capaConvResi,0.63815,
2020,11ES,oilLiquidBoilerSpaceStock,capaConvResi,6.50685,
2025,11ES,oilLiquidBoilerSpaceStock,capaConvResi,3.76564,
2030,11ES,oilLiquidBoilerSpaceStock,capaConvResi,2.4961,
2035,11ES,oilLiquidBoilerSpaceStock,capaConvResi,1.51182,
2040,11ES,oilLiquidBoilerSpaceStock,capaConvResi,0.67979,
2020,11ES,resistiveHeatSpaceStock,capaConvResi,0.32352,
2025,11ES,resistiveHeatSpaceStock,capaConvResi,0.18723,
2030,11ES,resistiveHeatSpaceStock,capaConvResi,0.12411,
2035,11ES,resistiveHeatSpaceStock,capaConvResi,0.07517,
2040,11ES,resistiveHeatSpaceStock,capaConvResi,0.0338,
2020,11ES,coalBoilerSpaceStock,capaConvResi,0.14325,
2025,11ES,coalBoilerSpaceStock,capaConvResi,0.0829,
2030,11ES,coalBoilerSpaceStock,capaConvResi,0.05495,
2035,11ES,coalBoilerSpaceStock,capaConvResi,0.03329,
2040,11ES,coalBoilerSpaceStock,capaConvResi,0.01497,
2020,12PT,coalBoilerProHighStock,capaConvResi,0.00736,
2025,12PT,coalBoilerProHighStock,capaConvResi,0.00614,
2030,12PT,coalBoilerProHighStock,capaConvResi,0.00491,
2035,12PT,coalBoilerProHighStock,capaConvResi,0.00368,
2040,12PT,coalBoilerProHighStock,capaConvResi,0.00246,
2045,12PT,coalBoilerProHighStock,capaConvResi,0.00123,
2020,12PT,eBoilerProHigh,capaConvResi,0.056,
2025,12PT,eBoilerProHigh,capaConvResi,0.04666,
2030,12PT,eBoilerProHigh,capaConvResi,0.03733,
2035,12PT,eBoilerProHigh,capaConvResi,0.028,
2040,12PT,eBoilerProHigh,capaConvResi,0.01867,
2045,12PT,eBoilerProHigh,capaConvResi,0.00934,
2020,12PT,gasBoilerProHighStock,capaConvResi,0.27623,
2025,12PT,gasBoilerProHighStock,capaConvResi,0.23019,
2030,12PT,gasBoilerProHighStock,capaConvResi,0.18415,
2035,12PT,gasBoilerProHighStock,capaConvResi,0.13812,
2040,12PT,gasBoilerProHighStock,capaConvResi,0.09208,
2045,12PT,gasBoilerProHighStock,capaConvResi,0.04604,
2020,12PT,oilBoilerProHighStock,capaConvResi,0.22225,
2025,12PT,oilBoilerProHighStock,capaConvResi,0.18521,
2030,12PT,oilBoilerProHighStock,capaConvResi,0.14817,
2035,12PT,oilBoilerProHighStock,capaConvResi,0.11113,
2040,12PT,oilBoilerProHighStock,capaConvResi,0.07409,
2045,12PT,oilBoilerProHighStock,capaConvResi,0.03705,
2020,12PT,bioBoilerProLowStock,capaConvResi,0.92168,
2025,12PT,bioBoilerProLowStock,capaConvResi,0.76807,
2030,12PT,bioBoilerProLowStock,capaConvResi,0.61445,
2035,12PT,bioBoilerProLowStock,capaConvResi,0.46084,
2040,12PT,bioBoilerProLowStock,capaConvResi,0.30723,
2045,12PT,bioBoilerProLowStock,capaConvResi,0.15362,
2020,12PT,ccgtGasBackProLowStock,capaConvResi,0.02901,
2025,12PT,ccgtGasBackProLowStock,capaConvResi,0.02418,
2030,12PT,ccgtGasBackProLowStock,capaConvResi,0.01934,
2035,12PT,ccgtGasBackProLowStock,capaConvResi,0.01451,
2040,12PT,ccgtGasBackProLowStock,capaConvResi,0.00967,
2045,12PT,ccgtGasBackProLowStock,capaConvResi,0.00484,
2020,12PT,districtHeatPro,capaConvResi,0.31033,
2025,12PT,districtHeatPro,capaConvResi,0.25861,
2030,12PT,districtHeatPro,capaConvResi,0.20689,
2035,12PT,districtHeatPro,capaConvResi,0.15517,
2040,12PT,districtHeatPro,capaConvResi,0.10345,
2045,12PT,districtHeatPro,capaConvResi,0.05173,
2020,12PT,gasBoilerProLowStock,capaConvResi,0.12071,
2025,12PT,gasBoilerProLowStock,capaConvResi,0.1006,
2030,12PT,gasBoilerProLowStock,capaConvResi,0.08048,
2035,12PT,gasBoilerProLowStock,capaConvResi,0.06036,
2040,12PT,gasBoilerProLowStock,capaConvResi,0.04024,
2045,12PT,gasBoilerProLowStock,capaConvResi,0.02012,
2020,12PT,eBoilerProLow,capaConvResi,0.01149,
2025,12PT,eBoilerProLow,capaConvResi,0.00958,
2030,12PT,eBoilerProLow,capaConvResi,0.00766,
2035,12PT,eBoilerProLow,capaConvResi,0.00575,
2040,12PT,eBoilerProLow,capaConvResi,0.00383,
2045,12PT,eBoilerProLow,capaConvResi,0.00192,
2020,12PT,gasEngineProLowStock,capaConvResi,0.13715,
2025,12PT,gasEngineProLowStock,capaConvResi,0.11429,
2030,12PT,gasEngineProLowStock,capaConvResi,0.09143,
2035,12PT,gasEngineProLowStock,capaConvResi,0.06858,
2040,12PT,gasEngineProLowStock,capaConvResi,0.04572,
2045,12PT,gasEngineProLowStock,capaConvResi,0.02286,
2020,12PT,oilBoilerProLowStock,capaConvResi,0.06835,
2025,12PT,oilBoilerProLowStock,capaConvResi,0.05696,
2030,12PT,oilBoilerProLowStock,capaConvResi,0.04557,
2035,12PT,oilBoilerProLowStock,capaConvResi,0.03418,
2040,12PT,oilBoilerProLowStock,capaConvResi,0.02279,
2045,12PT,oilBoilerProLowStock,capaConvResi,0.0114,
2020,12PT,oilPlantProLowStock,capaConvResi,0.01478,
2025,12PT,oilPlantProLowStock,capaConvResi,0.01232,
2030,12PT,oilPlantProLowStock,capaConvResi,0.00986,
2035,12PT,oilPlantProLowStock,capaConvResi,0.00739,
2040,12PT,oilPlantProLowStock,capaConvResi,0.00493,
2045,12PT,oilPlantProLowStock,capaConvResi,0.00247,
2020,12PT,bioBoilerProMedStock,capaConvResi,0.10015,
2025,12PT,bioBoilerProMedStock,capaConvResi,0.08346,
2030,12PT,bioBoilerProMedStock,capaConvResi,0.06677,
2035,12PT,bioBoilerProMedStock,capaConvResi,0.05008,
2040,12PT,bioBoilerProMedStock,capaConvResi,0.03339,
2045,12PT,bioBoilerProMedStock,capaConvResi,0.0167,
2020,12PT,bioGasEngineProMedStock,capaConvResi,0.49382,
2025,12PT,bioGasEngineProMedStock,capaConvResi,0.41152,
2030,12PT,bioGasEngineProMedStock,capaConvResi,0.32921,
2035,12PT,bioGasEngineProMedStock,capaConvResi,0.24691,
2040,12PT,bioGasEngineProMedStock,capaConvResi,0.16461,
2045,12PT,bioGasEngineProMedStock,capaConvResi,0.08231,
2020,12PT,ccgtGasBackProMedStock,capaConvResi,0.03428,
2025,12PT,ccgtGasBackProMedStock,capaConvResi,0.02856,
2030,12PT,ccgtGasBackProMedStock,capaConvResi,0.02285,
2035,12PT,ccgtGasBackProMedStock,capaConvResi,0.01714,
2040,12PT,ccgtGasBackProMedStock,capaConvResi,0.01143,
2045,12PT,ccgtGasBackProMedStock,capaConvResi,0.00572,
2020,12PT,coalBoilerProMedStock,capaConvResi,0.00532,
2025,12PT,coalBoilerProMedStock,capaConvResi,0.00444,
2030,12PT,coalBoilerProMedStock,capaConvResi,0.00355,
2035,12PT,coalBoilerProMedStock,capaConvResi,0.00266,
2040,12PT,coalBoilerProMedStock,capaConvResi,0.00178,
2045,12PT,coalBoilerProMedStock,capaConvResi,0.00089,
2020,12PT,eBoilerProMed,capaConvResi,0.0185,
2025,12PT,eBoilerProMed,capaConvResi,0.01541,
2030,12PT,eBoilerProMed,capaConvResi,0.01233,
2035,12PT,eBoilerProMed,capaConvResi,0.00925,
2040,12PT,eBoilerProMed,capaConvResi,0.00617,
2045,12PT,eBoilerProMed,capaConvResi,0.00309,
2020,12PT,gasBoilerProMedStock,capaConvResi,0.15731,
2025,12PT,gasBoilerProMedStock,capaConvResi,0.13109,
2030,12PT,gasBoilerProMedStock,capaConvResi,0.10488,
2035,12PT,gasBoilerProMedStock,capaConvResi,0.07866,
2040,12PT,gasBoilerProMedStock,capaConvResi,0.05244,
2045,12PT,gasBoilerProMedStock,capaConvResi,0.02622,
2020,12PT,gasEngineProMedStock,capaConvResi,0.16205,
2025,12PT,gasEngineProMedStock,capaConvResi,0.13504,
2030,12PT,gasEngineProMedStock,capaConvResi,0.10803,
2035,12PT,gasEngineProMedStock,capaConvResi,0.08103,
2040,12PT,gasEngineProMedStock,capaConvResi,0.05402,
2045,12PT,gasEngineProMedStock,capaConvResi,0.02701,
2020,12PT,oilBoilerProMedStock,capaConvResi,0.21585,
2025,12PT,oilBoilerProMedStock,capaConvResi,0.17988,
2030,12PT,oilBoilerProMedStock,capaConvResi,0.1439,
2035,12PT,oilBoilerProMedStock,capaConvResi,0.10793,
2040,12PT,oilBoilerProMedStock,capaConvResi,0.07195,
2045,12PT,oilBoilerProMedStock,capaConvResi,0.03598,
2020,12PT,hardcoalPlantProMedStock,capaConvResi,0.0133,
2025,12PT,hardcoalPlantProMedStock,capaConvResi,0.01108,
2030,12PT,hardcoalPlantProMedStock,capaConvResi,0.00887,
2035,12PT,hardcoalPlantProMedStock,capaConvResi,0.00665,
2040,12PT,hardcoalPlantProMedStock,capaConvResi,0.00444,
2045,12PT,hardcoalPlantProMedStock,capaConvResi,0.00222,
2020,12PT,oilPlantProMedStock,capaConvResi,0.04913,
2025,12PT,oilPlantProMedStock,capaConvResi,0.04095,
2030,12PT,oilPlantProMedStock,capaConvResi,0.03276,
2035,12PT,oilPlantProMedStock,capaConvResi,0.02457,
2040,12PT,oilPlantProMedStock,capaConvResi,0.01638,
2045,12PT,oilPlantProMedStock,capaConvResi,0.00819,
2020,12PT,districtHeatSpace,capaConvResi,0.12528,
2025,12PT,districtHeatSpace,capaConvResi,0.08023,
2030,12PT,districtHeatSpace,capaConvResi,0.05318,
2035,12PT,districtHeatSpace,capaConvResi,0.03221,
2040,12PT,districtHeatSpace,capaConvResi,0.01449,
2020,12PT,bioBoilerSpaceStock,capaConvResi,2.98423,
2025,12PT,bioBoilerSpaceStock,capaConvResi,1.91115,
2030,12PT,bioBoilerSpaceStock,capaConvResi,1.26683,
2035,12PT,bioBoilerSpaceStock,capaConvResi,0.76729,
2040,12PT,bioBoilerSpaceStock,capaConvResi,0.34501,
2020,12PT,gasBoilerSpaceStock,capaConvResi,1.88146,
2025,12PT,gasBoilerSpaceStock,capaConvResi,1.20492,
2030,12PT,gasBoilerSpaceStock,capaConvResi,0.7987,
2035,12PT,gasBoilerSpaceStock,capaConvResi,0.48375,
2040,12PT,gasBoilerSpaceStock,capaConvResi,0.21752,
2020,12PT,oilLiquidBoilerSpaceStock,capaConvResi,3.70552,
2025,12PT,oilLiquidBoilerSpaceStock,capaConvResi,2.37308,
2030,12PT,oilLiquidBoilerSpaceStock,capaConvResi,1.57303,
2035,12PT,oilLiquidBoilerSpaceStock,capaConvResi,0.95274,
2040,12PT,oilLiquidBoilerSpaceStock,capaConvResi,0.4284,
2020,12PT,resistiveHeatSpaceStock,capaConvResi,0.16451,
2025,12PT,resistiveHeatSpaceStock,capaConvResi,0.10535,
2030,12PT,resistiveHeatSpaceStock,capaConvResi,0.06984,
2035,12PT,resistiveHeatSpaceStock,capaConvResi,0.0423,
2040,12PT,resistiveHeatSpaceStock,capaConvResi,0.01902,
2020,13PT,coalBoilerProHighStock,capaConvResi,0.00471,
2025,13PT,coalBoilerProHighStock,capaConvResi,0.00392,
2030,13PT,coalBoilerProHighStock,capaConvResi,0.00314,
2035,13PT,coalBoilerProHighStock,capaConvResi,0.00236,
2040,13PT,coalBoilerProHighStock,capaConvResi,0.00157,
2045,13PT,coalBoilerProHighStock,capaConvResi,0.00079,
2020,13PT,eBoilerProHigh,capaConvResi,0.03579,
2025,13PT,eBoilerProHigh,capaConvResi,0.02982,
2030,13PT,eBoilerProHigh,capaConvResi,0.02386,
2035,13PT,eBoilerProHigh,capaConvResi,0.0179,
2040,13PT,eBoilerProHigh,capaConvResi,0.01193,
2045,13PT,eBoilerProHigh,capaConvResi,0.00597,
2020,13PT,gasBoilerProHighStock,capaConvResi,0.17653,
2025,13PT,gasBoilerProHighStock,capaConvResi,0.14711,
2030,13PT,gasBoilerProHighStock,capaConvResi,0.11769,
2035,13PT,gasBoilerProHighStock,capaConvResi,0.08827,
2040,13PT,gasBoilerProHighStock,capaConvResi,0.05885,
2045,13PT,gasBoilerProHighStock,capaConvResi,0.02943,
2020,13PT,oilBoilerProHighStock,capaConvResi,0.14204,
2025,13PT,oilBoilerProHighStock,capaConvResi,0.11837,
2030,13PT,oilBoilerProHighStock,capaConvResi,0.09469,
2035,13PT,oilBoilerProHighStock,capaConvResi,0.07102,
2040,13PT,oilBoilerProHighStock,capaConvResi,0.04735,
2045,13PT,oilBoilerProHighStock,capaConvResi,0.02368,
2020,13PT,bioBoilerProLowStock,capaConvResi,0.61436,
2025,13PT,bioBoilerProLowStock,capaConvResi,0.51197,
2030,13PT,bioBoilerProLowStock,capaConvResi,0.40958,
2035,13PT,bioBoilerProLowStock,capaConvResi,0.30718,
2040,13PT,bioBoilerProLowStock,capaConvResi,0.20479,
2045,13PT,bioBoilerProLowStock,capaConvResi,0.1024,
2020,13PT,ccgtGasBackProLowStock,capaConvResi,0.01934,
2025,13PT,ccgtGasBackProLowStock,capaConvResi,0.01612,
2030,13PT,ccgtGasBackProLowStock,capaConvResi,0.01289,
2035,13PT,ccgtGasBackProLowStock,capaConvResi,0.00967,
2040,13PT,ccgtGasBackProLowStock,capaConvResi,0.00645,
2045,13PT,ccgtGasBackProLowStock,capaConvResi,0.00323,
2020,13PT,districtHeatPro,capaConvResi,0.20686,
2025,13PT,districtHeatPro,capaConvResi,0.17238,
2030,13PT,districtHeatPro,capaConvResi,0.13791,
2035,13PT,districtHeatPro,capaConvResi,0.10343,
2040,13PT,districtHeatPro,capaConvResi,0.06896,
2045,13PT,districtHeatPro,capaConvResi,0.03448,
2020,13PT,gasBoilerProLowStock,capaConvResi,0.08047,
2025,13PT,gasBoilerProLowStock,capaConvResi,0.06706,
2030,13PT,gasBoilerProLowStock,capaConvResi,0.05365,
2035,13PT,gasBoilerProLowStock,capaConvResi,0.04024,
2040,13PT,gasBoilerProLowStock,capaConvResi,0.02683,
2045,13PT,gasBoilerProLowStock,capaConvResi,0.01342,
2020,13PT,eBoilerProLow,capaConvResi,0.00766,
2025,13PT,eBoilerProLow,capaConvResi,0.00638,
2030,13PT,eBoilerProLow,capaConvResi,0.00511,
2035,13PT,eBoilerProLow,capaConvResi,0.00383,
2040,13PT,eBoilerProLow,capaConvResi,0.00256,
2045,13PT,eBoilerProLow,capaConvResi,0.00128,
2020,13PT,gasEngineProLowStock,capaConvResi,0.09142,
2025,13PT,gasEngineProLowStock,capaConvResi,0.07618,
2030,13PT,gasEngineProLowStock,capaConvResi,0.06095,
2035,13PT,gasEngineProLowStock,capaConvResi,0.04571,
2040,13PT,gasEngineProLowStock,capaConvResi,0.03048,
2045,13PT,gasEngineProLowStock,capaConvResi,0.01524,
2020,13PT,oilBoilerProLowStock,capaConvResi,0.04556,
2025,13PT,oilBoilerProLowStock,capaConvResi,0.03797,
2030,13PT,oilBoilerProLowStock,capaConvResi,0.03037,
2035,13PT,oilBoilerProLowStock,capaConvResi,0.02278,
2040,13PT,oilBoilerProLowStock,capaConvResi,0.01519,
2045,13PT,oilBoilerProLowStock,capaConvResi,0.0076,
2020,13PT,oilPlantProLowStock,capaConvResi,0.00986,
2025,13PT,oilPlantProLowStock,capaConvResi,0.00821,
2030,13PT,oilPlantProLowStock,capaConvResi,0.00657,
2035,13PT,oilPlantProLowStock,capaConvResi,0.00493,
2040,13PT,oilPlantProLowStock,capaConvResi,0.00329,
2045,13PT,oilPlantProLowStock,capaConvResi,0.00165,
